Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,DeviceTime,WriteTime,UTM,SpeedKPH,SpeedMPH,Battery
67.28795,14.48525,184,5.06,2025-03-01T13:41:30.000Z,gps,67.28796,14.48511,219,9.94,2.27,288.1,gps [GPS],00:00:01,2.1,0.0,,,,false,30 / 66,636,768.1,1,0.8,0.7,0.5,-,-,Ship,14:41:30 CET,14:41:30.050,14:41:30.033,14:41:30.044,33 W 477821 7463572,8.17,5.08,50
67.28795,14.48520,183,5.06,2025-03-01T13:41:31.000Z,gps,67.28797,14.48505,219,9.94,2.47,297.2,gps [GPS],00:00:01,2.3,0.0,,,,false,29 / 65,637,770.4,1,0.8,0.7,0.5,-,-,Ship,14:41:31 CET,14:41:31.057,14:41:31.040,14:41:31.059,33 W 477819 7463573,8.89,5.53,50
67.28796,14.48515,183,5.06,2025-03-01T13:41:32.000Z,gps,67.28798,14.48500,219,9.94,2.49,299.1,gps [GPS],00:00:01,2.4,0.0,,,,false,30 / 66,638,772.8,1,0.8,0.7,0.5,-,-,Ship,14:41:32 CET,14:41:32.055,14:41:32.038,14:41:32.049,33 W 477817 7463573,8.96,5.57,50
67.28797,14.48509,185,5.06,2025-03-01T13:41:33.000Z,gps,67.28799,14.48494,220,9.94,2.58,300.9,gps [GPS],00:00:01,2.5,0.0,,,,false,30 / 66,639,775.3,1,0.8,0.7,0.5,-,-,Ship,14:41:33 CET,14:41:33.045,14:41:33.029,14:41:33.037,33 W 477814 7463574,9.29,5.77,50
67.28798,14.48504,184,5.06,2025-03-01T13:41:34.000Z,gps,67.28800,14.48488,220,9.94,2.08,290.6,gps [GPS],00:00:01,2.5,0.0,,,,false,29 / 65,640,777.8,1,0.9,0.7,0.5,-,-,Ship,14:41:34 CET,14:41:34.052,14:41:34.036,14:41:34.057,33 W 477812 7463575,7.49,4.65,50
67.28799,14.48498,184,5.06,2025-03-01T13:41:35.000Z,gps,67.28801,14.48482,220,9.94,2.69,283.4,gps [GPS],00:00:01,2.6,0.0,,,,false,30 / 65,641,780.4,1,0.9,0.7,0.5,-,-,Ship,14:41:35 CET,14:41:35.046,14:41:35.029,14:41:35.040,33 W 477809 7463576,9.68,6.02,50
67.28799,14.48492,184,5.06,2025-03-01T13:41:36.000Z,gps,67.28801,14.48475,219,9.94,2.58,275.0,gps [GPS],00:00:01,2.7,0.0,,,,false,30 / 65,642,783.1,1,0.9,0.7,0.5,-,-,Ship,14:41:36 CET,14:41:36.057,14:41:36.041,14:41:36.056,33 W 477807 7463577,9.29,5.77,50
67.28799,14.48486,182,5.06,2025-03-01T13:41:37.000Z,gps,67.28801,14.48469,217,9.94,1.63,281.8,gps [GPS],00:00:01,2.6,0.0,,,,false,30 / 66,643,785.7,1,0.9,0.7,0.5,-,-,Ship,14:41:37 CET,14:41:37.055,14:41:37.038,14:41:37.049,33 W 477804 7463577,5.87,3.65,50
67.28800,14.48481,182,5.06,2025-03-01T13:41:38.000Z,gps,67.28801,14.48465,217,9.94,1.85,288.4,gps [GPS],00:00:01,2.4,0.0,,,,false,30 / 66,644,788.0,1,0.8,0.7,0.5,-,-,Ship,14:41:38 CET,14:41:38.068,14:41:38.052,14:41:38.061,33 W 477802 7463578,6.66,4.14,50
67.28800,14.48475,181,5.06,2025-03-01T13:41:39.000Z,gps,67.28801,14.48461,216,9.94,1.27,289.8,gps [GPS],00:00:01,2.2,0.0,,,,false,30 / 66,645,790.3,1,0.8,0.7,0.5,-,-,Ship,14:41:39 CET,14:41:39.027,14:41:39.010,14:41:39.016,33 W 477800 7463578,4.57,2.84,50
67.28800,14.48471,180,5.06,2025-03-01T13:41:40.000Z,gps,67.28801,14.48458,216,9.94,1.34,285.4,gps [GPS],00:00:01,2.0,0.0,,,,false,31 / 66,646,792.3,1,0.8,0.7,0.5,-,-,Ship,14:41:40 CET,14:41:40.051,14:41:40.034,14:41:40.046,33 W 477798 7463578,4.82,3.00,50
67.28800,14.48466,181,5.06,2025-03-01T13:41:41.000Z,gps,67.28801,14.48452,216,9.94,2.44,279.4,gps [GPS],00:00:01,2.1,0.0,,,,false,31 / 65,647,794.3,1,0.8,0.7,0.5,-,-,Ship,14:41:41 CET,14:41:41.058,14:41:41.041,14:41:41.058,33 W 477796 7463578,8.78,5.46,50
67.28801,14.48461,180,5.06,2025-03-01T13:41:42.000Z,gps,67.28801,14.48447,215,9.94,1.46,279.0,gps [GPS],00:00:01,2.1,0.0,,,,false,31 / 66,648,796.5,1,0.8,0.7,0.5,-,-,Ship,14:41:42 CET,14:41:42.054,14:41:42.038,14:41:42.049,33 W 477794 7463578,5.26,3.27,50
67.28801,14.48456,180,5.06,2025-03-01T13:41:43.000Z,gps,67.28801,14.48443,215,9.94,1.36,278.3,gps [GPS],00:00:01,2.0,0.0,,,,false,31 / 66,649,798.4,1,0.8,0.7,0.5,-,-,Ship,14:41:43 CET,14:41:43.057,14:41:43.041,14:41:43.055,33 W 477792 7463578,4.90,3.04,50
67.28801,14.48452,179,5.06,2025-03-01T13:41:44.000Z,gps,67.28801,14.48440,215,9.94,1.51,275.9,gps [GPS],00:00:01,1.9,0.0,,,,false,30 / 65,650,800.3,1,0.8,0.7,0.5,-,-,Ship,14:41:44 CET,14:41:44.050,14:41:44.034,14:41:44.052,33 W 477790 7463579,5.44,3.38,50
67.28801,14.48448,178,5.06,2025-03-01T13:41:45.000Z,gps,67.28801,14.48436,214,9.94,1.77,274.1,gps [GPS],00:00:01,1.8,0.0,,,,false,30 / 66,651,802.2,1,0.8,0.7,0.5,-,-,Ship,14:41:45 CET,14:41:45.059,14:41:45.043,14:41:45.052,33 W 477788 7463579,6.37,3.96,50
67.28801,14.48444,178,5.06,2025-03-01T13:41:46.000Z,gps,67.28801,14.48431,213,9.94,1.53,268.2,gps [GPS],00:00:01,1.8,0.0,,,,false,30 / 66,652,804.0,1,0.8,0.7,0.5,-,-,Ship,14:41:46 CET,14:41:46.052,14:41:46.036,14:41:46.051,33 W 477786 7463579,5.51,3.42,50
67.28801,14.48439,177,5.06,2025-03-01T13:41:47.000Z,gps,67.28801,14.48428,212,9.94,1.51,274.3,gps [GPS],00:00:01,1.8,0.0,,,,false,29 / 66,653,805.7,1,0.9,0.7,0.5,-,-,Ship,14:41:47 CET,14:41:47.067,14:41:47.051,14:41:47.059,33 W 477784 7463579,5.44,3.38,50
67.28801,14.48435,176,5.06,2025-03-01T13:41:48.000Z,gps,67.28801,14.48424,211,9.94,1.66,275.3,gps [GPS],00:00:01,1.7,0.0,,,,false,29 / 66,654,807.5,1,0.9,0.7,0.5,-,-,Ship,14:41:48 CET,14:41:48.043,14:41:48.027,14:41:48.036,33 W 477783 7463579,5.98,3.71,50
67.28801,14.48431,175,5.06,2025-03-01T13:41:49.000Z,gps,67.28801,14.48420,211,9.94,2.02,270.7,gps [GPS],00:00:01,1.8,0.0,,,,false,29 / 66,655,809.2,1,0.9,0.7,0.5,-,-,Ship,14:41:49 CET,14:41:49.053,14:41:49.037,14:41:49.045,33 W 477781 7463579,7.27,4.52,50
67.28801,14.48427,175,5.06,2025-03-01T13:41:50.000Z,gps,67.28801,14.48415,210,9.94,1.79,259.5,gps [GPS],00:00:01,1.8,0.0,,,,false,28 / 64,656,811.0,1,0.9,0.7,0.5,-,-,Ship,14:41:50 CET,14:41:50.053,14:41:50.037,14:41:50.046,33 W 477779 7463579,6.44,4.00,50
67.28801,14.48423,175,5.06,2025-03-01T13:41:51.000Z,gps,67.28800,14.48411,210,9.94,1.68,261.6,gps [GPS],00:00:01,1.8,0.0,,,,false,28 / 66,657,812.8,1,0.9,0.7,0.5,-,-,Ship,14:41:51 CET,14:41:51.059,14:41:51.042,14:41:51.058,33 W 477777 7463579,6.05,3.76,50
67.28800,14.48419,174,5.06,2025-03-01T13:41:52.000Z,gps,67.28800,14.48407,210,9.94,1.91,268.3,gps [GPS],00:00:01,1.8,0.0,,,,false,28 / 66,658,814.6,1,0.9,0.7,0.6,-,-,Ship,14:41:52 CET,14:41:52.052,14:41:52.036,14:41:52.045,33 W 477775 7463578,6.88,4.27,50
67.28800,14.48414,174,5.06,2025-03-01T13:41:53.000Z,gps,67.28800,14.48401,209,9.94,2.98,264.7,gps [GPS],00:00:01,2.0,0.0,,,,false,27 / 65,659,816.6,1,0.9,0.7,0.6,-,-,Ship,14:41:53 CET,14:41:53.055,14:41:53.039,14:41:53.063,33 W 477773 7463578,10.73,6.67,50
67.28800,14.48409,173,5.06,2025-03-01T13:41:54.000Z,gps,67.28799,14.48394,209,9.94,2.82,255.2,gps [GPS],00:00:01,2.3,0.0,,,,false,28 / 66,660,818.9,1,0.9,0.7,0.5,-,-,Ship,14:41:54 CET,14:41:54.059,14:41:54.042,14:41:54.054,33 W 477771 7463578,10.15,6.31,50
67.28799,14.48403,174,5.06,2025-03-01T13:41:55.000Z,gps,67.28797,14.48388,209,9.94,2.81,245.0,gps [GPS],00:00:01,2.5,0.0,,,,false,29 / 66,661,821.4,1,0.9,0.7,0.5,-,-,Ship,14:41:55 CET,14:41:55.050,14:41:55.033,14:41:55.042,33 W 477769 7463577,10.12,6.29,50
67.28798,14.48397,174,5.06,2025-03-01T13:41:56.000Z,gps,67.28796,14.48381,210,9.94,3.07,247.4,gps [GPS],00:00:01,2.7,0.0,,,,false,29 / 66,662,824.1,1,0.9,0.7,0.5,-,-,Ship,14:41:56 CET,14:41:56.059,14:41:56.043,14:41:56.051,33 W 477766 7463576,11.05,6.87,50
67.28797,14.48391,173,5.06,2025-03-01T13:41:57.000Z,gps,67.28795,14.48373,209,9.94,3.23,253.7,gps [GPS],00:00:01,2.9,0.0,,,,false,29 / 66,663,827.0,1,0.9,0.7,0.5,-,-,Ship,14:41:57 CET,14:41:57.060,14:41:57.043,14:41:57.058,33 W 477763 7463575,11.63,7.23,50
67.28797,14.48385,172,5.06,2025-03-01T13:41:58.000Z,gps,67.28794,14.48366,208,9.94,2.96,264.1,gps [GPS],00:00:01,2.9,0.0,,,,false,29 / 65,664,829.9,1,0.9,0.7,0.5,-,-,Ship,14:41:58 CET,14:41:58.063,14:41:58.046,14:41:58.057,33 W 477761 7463574,10.66,6.62,50
67.28796,14.48378,172,5.06,2025-03-01T13:41:59.000Z,gps,67.28794,14.48360,207,9.94,2.70,264.8,gps [GPS],00:00:01,2.9,0.0,,,,false,30 / 66,665,832.8,1,0.9,0.7,0.5,-,-,Ship,14:41:59 CET,14:41:59.027,14:41:59.010,14:41:59.016,33 W 477758 7463574,9.72,6.04,50
67.28795,14.48372,171,5.06,2025-03-01T13:42:00.000Z,gps,67.28794,14.48354,206,9.94,2.61,265.1,gps [GPS],00:00:01,2.8,0.0,,,,false,30 / 66,666,835.6,1,0.9,0.7,0.5,-,-,Ship,14:42:00 CET,14:42:00.060,14:42:00.044,14:42:00.059,33 W 477755 7463573,9.40,5.84,50
67.28795,14.48366,171,5.06,2025-03-01T13:42:01.000Z,gps,67.28793,14.48348,206,9.94,2.65,261.9,gps [GPS],00:00:01,2.7,0.0,,,,false,30 / 65,667,838.3,1,0.9,0.7,0.5,-,-,Ship,14:42:01 CET,14:42:01.057,14:42:01.040,14:42:01.060,33 W 477752 7463572,9.54,5.93,50
67.28794,14.48359,171,5.06,2025-03-01T13:42:02.000Z,gps,67.28793,14.48342,206,9.94,2.60,261.9,gps [GPS],00:00:01,2.7,0.0,,,,false,30 / 66,668,841.0,1,0.9,0.7,0.5,-,-,Ship,14:42:02 CET,14:42:02.058,14:42:02.041,14:42:02.060,33 W 477750 7463572,9.36,5.82,50
67.28794,14.48353,171,5.06,2025-03-01T13:42:03.000Z,gps,67.28792,14.48336,207,9.94,2.61,256.9,gps [GPS],00:00:01,2.7,0.0,,,,false,29 / 66,669,843.7,1,0.9,0.7,0.5,-,-,Ship,14:42:03 CET,14:42:03.049,14:42:03.035,14:42:03.048,33 W 477747 7463571,9.40,5.84,50
67.28793,14.48347,171,5.06,2025-03-01T13:42:04.000Z,gps,67.28791,14.48330,207,9.94,2.64,252.2,gps [GPS],00:00:01,2.7,0.0,,,,false,29 / 66,670,846.5,1,0.9,0.7,0.5,-,-,Ship,14:42:04 CET,14:42:04.040,14:42:04.023,14:42:04.035,33 W 477744 7463571,9.50,5.91,50
67.28792,14.48341,170,5.06,2025-03-01T13:42:05.000Z,gps,67.28790,14.48323,206,9.94,2.66,251.3,gps [GPS],00:00:01,2.8,0.0,,,,false,30 / 66,671,849.2,1,0.9,0.7,0.5,-,-,Ship,14:42:05 CET,14:42:05.070,14:42:05.054,14:42:05.063,33 W 477742 7463570,9.58,5.95,50
67.28792,14.48335,169,5.06,2025-03-01T13:42:06.000Z,gps,67.28790,14.48318,205,9.94,2.04,253.3,gps [GPS],00:00:01,2.7,0.0,,,,false,30 / 66,672,851.9,1,0.9,0.7,0.5,-,-,Ship,14:42:06 CET,14:42:06.051,14:42:06.034,14:42:06.053,33 W 477739 7463569,7.34,4.56,50
67.28791,14.48329,168,5.06,2025-03-01T13:42:07.000Z,gps,67.28788,14.48312,203,9.94,3.02,246.4,gps [GPS],00:00:01,2.7,0.0,,,,false,30 / 66,673,854.7,1,0.9,0.7,0.5,-,-,Ship,14:42:07 CET,14:42:07.062,14:42:07.048,14:42:07.056,33 W 477737 7463568,10.87,6.76,50
67.28790,14.48323,168,5.06,2025-03-01T13:42:08.000Z,gps,67.28787,14.48305,203,9.94,3.20,245.3,gps [GPS],00:00:01,2.9,0.0,,,,false,30 / 66,674,857.6,1,0.9,0.7,0.5,-,-,Ship,14:42:08 CET,14:42:08.051,14:42:08.035,14:42:08.047,33 W 477734 7463567,11.52,7.16,50
67.28789,14.48316,168,5.06,2025-03-01T13:42:09.000Z,gps,67.28785,14.48298,203,9.94,2.91,244.8,gps [GPS],00:00:01,3.1,0.0,,,,false,30 / 65,675,860.7,1,0.9,0.7,0.5,-,-,Ship,14:42:09 CET,14:42:09.059,14:42:09.042,14:42:09.052,33 W 477731 7463566,10.48,6.51,50
67.28787,14.48310,167,5.06,2025-03-01T13:42:10.000Z,gps,67.28784,14.48291,203,9.94,3.45,248.6,gps [GPS],00:00:01,3.2,0.0,,,,false,30 / 66,676,863.9,1,0.9,0.7,0.5,-,-,Ship,14:42:10 CET,14:42:10.046,14:42:10.029,14:42:10.038,33 W 477728 7463564,12.42,7.72,50
67.28786,14.48303,168,5.06,2025-03-01T13:42:11.000Z,gps,67.28782,14.48283,203,9.94,3.74,242.5,gps [GPS],00:00:01,3.4,0.0,,,,false,30 / 65,677,867.3,1,0.9,0.7,0.5,-,-,Ship,14:42:11 CET,14:42:11.049,14:42:11.032,14:42:11.041,33 W 477725 7463563,13.46,8.37,50
67.28784,14.48295,168,5.06,2025-03-01T13:42:12.000Z,gps,67.28780,14.48275,204,9.94,3.45,239.4,gps [GPS],00:00:01,3.6,0.0,,,,false,30 / 65,678,870.9,1,0.9,0.7,0.5,-,-,Ship,14:42:12 CET,14:42:12.037,14:42:12.020,14:42:12.030,33 W 477722 7463561,12.42,7.72,50
67.28783,14.48288,167,5.06,2025-03-01T13:42:13.000Z,gps,67.28778,14.48268,202,9.94,3.10,238.1,gps [GPS],00:00:01,3.6,0.0,,,,false,30 / 66,679,874.4,1,0.9,0.7,0.5,-,-,Ship,14:42:13 CET,14:42:13.048,14:42:13.031,14:42:13.040,33 W 477719 7463559,11.16,6.93,50
67.28781,14.48281,168,5.06,2025-03-01T13:42:14.000Z,gps,67.28776,14.48261,203,9.94,2.94,241.2,gps [GPS],00:00:01,3.6,0.0,,,,false,31 / 66,680,878.0,1,0.8,0.6,0.5,-,-,Ship,14:42:14 CET,14:42:14.066,14:42:14.049,14:42:14.058,33 W 477716 7463557,10.58,6.58,50
67.28779,14.48274,168,5.06,2025-03-01T13:42:15.000Z,gps,67.28775,14.48254,203,9.94,2.93,244.7,gps [GPS],00:00:01,3.5,0.0,,,,false,31 / 66,681,881.5,1,0.8,0.6,0.5,-,-,Ship,14:42:15 CET,14:42:15.044,14:42:15.028,14:42:15.035,33 W 477713 7463556,10.55,6.55,50
67.28778,14.48267,168,5.06,2025-03-01T13:42:16.000Z,gps,67.28774,14.48247,203,9.94,2.91,250.1,gps [GPS],00:00:01,3.4,0.0,,,,false,31 / 66,682,884.9,1,0.8,0.6,0.5,-,-,Ship,14:42:16 CET,14:42:16.060,14:42:16.045,14:42:16.062,33 W 477710 7463554,10.48,6.51,50
67.28777,14.48260,167,5.06,2025-03-01T13:42:17.000Z,gps,67.28773,14.48240,203,9.94,2.98,251.8,gps [GPS],00:00:01,3.4,0.0,,,,false,32 / 65,683,888.3,1,0.8,0.6,0.5,-,-,Ship,14:42:17 CET,14:42:17.030,14:42:17.013,14:42:17.020,33 W 477707 7463553,10.73,6.67,50
67.28776,14.48253,168,5.06,2025-03-01T13:42:18.000Z,gps,67.28772,14.48232,204,9.94,3.12,249.7,gps [GPS],00:00:01,3.4,0.0,,,,false,32 / 64,684,891.6,1,0.8,0.6,0.5,-,-,Ship,14:42:18 CET,14:42:18.051,14:42:18.034,14:42:18.047,33 W 477704 7463551,11.23,6.98,50
67.28774,14.48246,167,5.06,2025-03-01T13:42:19.000Z,gps,67.28771,14.48225,203,9.94,3.16,245.4,gps [GPS],00:00:01,3.4,0.0,,,,false,32 / 65,685,895.0,1,0.8,0.6,0.5,-,-,Ship,14:42:19 CET,14:42:19.046,14:42:19.029,14:42:19.039,33 W 477701 7463550,11.38,7.07,50
67.28773,14.48239,167,5.06,2025-03-01T13:42:20.000Z,gps,67.28769,14.48218,202,9.94,3.31,238.8,gps [GPS],00:00:01,3.4,0.0,,,,false,32 / 65,686,898.4,1,0.8,0.6,0.5,-,-,Ship,14:42:20 CET,14:42:20.062,14:42:20.045,14:42:20.061,33 W 477697 7463548,11.92,7.40,50
67.28771,14.48232,167,5.06,2025-03-01T13:42:21.000Z,gps,67.28766,14.48212,202,9.94,3.46,228.6,gps [GPS],00:00:01,3.5,0.0,,,,false,32 / 65,687,901.9,1,0.8,0.6,0.5,-,-,Ship,14:42:21 CET,14:42:21.046,14:42:21.029,14:42:21.040,33 W 477695 7463547,12.46,7.74,50
67.28769,14.48225,166,5.06,2025-03-01T13:42:22.000Z,gps,67.28764,14.48207,202,9.94,3.46,224.8,gps [GPS],00:00:01,3.6,0.0,,,,false,32 / 65,688,905.4,1,0.8,0.6,0.5,-,-,Ship,14:42:22 CET,14:42:22.032,14:42:22.016,14:42:22.029,33 W 477692 7463544,12.46,7.74,50
67.28767,14.48219,166,5.06,2025-03-01T13:42:23.000Z,gps,67.28761,14.48200,202,9.94,3.70,229.9,gps [GPS],00:00:01,3.7,0.0,,,,false,31 / 65,689,909.1,1,0.8,0.6,0.5,-,-,Ship,14:42:23 CET,14:42:23.033,14:42:23.016,14:42:23.025,33 W 477689 7463542,13.32,8.28,50
67.28765,14.48212,166,5.06,2025-03-01T13:42:24.000Z,gps,67.28759,14.48194,202,9.94,3.18,238.1,gps [GPS],00:00:01,3.6,0.0,,,,false,31 / 65,690,912.7,1,0.8,0.6,0.5,-,-,Ship,14:42:24 CET,14:42:24.028,14:42:24.011,14:42:24.013,33 W 477686 7463540,11.45,7.11,50
67.28763,14.48206,165,5.06,2025-03-01T13:42:25.000Z,gps,67.28757,14.48189,200,9.94,2.87,236.8,gps [GPS],00:00:01,3.4,0.0,,,,false,31 / 65,691,916.2,1,0.8,0.6,0.5,-,-,Ship,14:42:25 CET,14:42:25.056,14:42:25.040,14:42:25.062,33 W 477683 7463538,10.33,6.42,50
67.28761,14.48201,164,5.06,2025-03-01T13:42:26.000Z,gps,67.28755,14.48186,200,9.94,2.38,226.4,gps [GPS],00:00:01,3.2,0.0,,,,false,31 / 65,692,919.3,1,0.8,0.6,0.5,-,-,Ship,14:42:26 CET,14:42:26.053,14:42:26.036,14:42:26.051,33 W 477681 7463535,8.57,5.32,50
67.28759,14.48196,163,5.06,2025-03-01T13:42:27.000Z,gps,67.28754,14.48183,199,9.94,2.20,222.6,gps [GPS],00:00:01,2.9,0.0,,,,false,31 / 65,693,922.2,1,0.8,0.6,0.5,-,-,Ship,14:42:27 CET,14:42:27.047,14:42:27.030,14:42:27.044,33 W 477679 7463533,7.92,4.92,50
67.28758,14.48192,163,5.06,2025-03-01T13:42:28.000Z,gps,67.28753,14.48180,198,9.94,2.00,236.0,gps [GPS],00:00:01,2.6,0.0,,,,false,30 / 64,694,924.8,1,0.8,0.6,0.5,-,-,Ship,14:42:28 CET,14:42:28.057,14:42:28.040,14:42:28.050,33 W 477677 7463531,7.20,4.47,50
67.28756,14.48187,162,5.06,2025-03-01T13:42:29.000Z,gps,67.28752,14.48174,198,9.94,2.79,256.0,gps [GPS],00:00:01,2.5,0.0,,,,false,30 / 65,695,927.3,1,0.8,0.6,0.5,-,-,Ship,14:42:29 CET,14:42:29.053,14:42:29.036,14:42:29.046,33 W 477675 7463530,10.04,6.24,50
67.28755,14.48182,162,5.06,2025-03-01T13:42:30.000Z,gps,67.28751,14.48168,198,9.94,2.86,252.3,gps [GPS],00:00:01,2.6,0.0,,,,false,31 / 65,696,929.9,1,0.8,0.6,0.5,-,-,Ship,14:42:30 CET,14:42:30.053,14:42:30.037,14:42:30.047,33 W 477673 7463529,10.30,6.40,50
67.28754,14.48177,162,5.06,2025-03-01T13:42:31.000Z,gps,67.28750,14.48163,198,9.94,2.40,235.6,gps [GPS],00:00:01,2.6,0.0,,,,false,31 / 65,697,932.5,1,0.8,0.6,0.5,-,-,Ship,14:42:31 CET,14:42:31.046,14:42:31.030,14:42:31.047,33 W 477671 7463527,8.64,5.37,50
67.28752,14.48172,162,5.06,2025-03-01T13:42:32.000Z,gps,67.28749,14.48159,197,9.94,1.80,220.9,gps [GPS],00:00:01,2.5,0.0,,,,false,31 / 65,698,934.9,1,0.8,0.6,0.5,-,-,Ship,14:42:32 CET,14:42:32.058,14:42:32.042,14:42:32.052,33 W 477669 7463526,6.48,4.03,50
67.28751,14.48168,162,5.06,2025-03-01T13:42:33.000Z,gps,67.28747,14.48155,198,9.94,2.51,222.2,gps [GPS],00:00:01,2.4,0.0,,,,false,31 / 65,699,937.4,1,0.8,0.6,0.5,-,-,Ship,14:42:33 CET,14:42:33.055,14:42:33.038,14:42:33.049,33 W 477667 7463524,9.04,5.61,50
67.28750,14.48163,161,5.06,2025-03-01T13:42:34.000Z,gps,67.28745,14.48150,197,9.94,2.56,228.9,gps [GPS],00:00:01,2.5,0.0,,,,false,31 / 65,700,939.9,1,0.8,0.6,0.5,-,-,Ship,14:42:34 CET,14:42:34.055,14:42:34.039,14:42:34.051,33 W 477665 7463523,9.22,5.73,50
67.28748,14.48159,160,5.06,2025-03-01T13:42:35.000Z,gps,67.28744,14.48146,196,9.94,2.62,222.6,gps [GPS],00:00:01,2.6,0.0,,,,false,31 / 64,701,942.5,1,0.8,0.6,0.5,-,-,Ship,14:42:35 CET,14:42:35.045,14:42:35.028,14:42:35.036,33 W 477663 7463521,9.43,5.86,50
67.28746,14.48154,160,5.06,2025-03-01T13:42:36.000Z,gps,67.28742,14.48142,195,9.94,2.47,214.0,gps [GPS],00:00:01,2.7,0.0,,,,false,31 / 65,702,945.2,1,0.8,0.6,0.5,-,-,Ship,14:42:36 CET,14:42:36.035,14:42:36.020,14:42:36.030,33 W 477661 7463519,8.89,5.53,50
67.28745,14.48150,160,5.06,2025-03-01T13:42:37.000Z,gps,67.28740,14.48137,195,9.94,2.38,214.1,gps [GPS],00:00:01,2.7,0.0,,,,false,31 / 65,703,947.9,1,0.8,0.7,0.5,-,-,Ship,14:42:37 CET,14:42:37.054,14:42:37.037,14:42:37.049,33 W 477659 7463517,8.57,5.32,50
67.28743,14.48146,160,5.06,2025-03-01T13:42:38.000Z,gps,67.28738,14.48133,195,9.94,2.35,222.3,gps [GPS],00:00:01,2.7,0.0,,,,false,30 / 65,704,950.6,1,0.8,0.7,0.5,-,-,Ship,14:42:38 CET,14:42:38.050,14:42:38.033,14:42:38.041,33 W 477657 7463515,8.46,5.26,50
67.28741,14.48141,159,5.06,2025-03-01T13:42:39.000Z,gps,67.28736,14.48128,195,9.94,2.34,228.2,gps [GPS],00:00:01,2.7,0.0,,,,false,31 / 65,705,953.4,1,0.8,0.6,0.5,-,-,Ship,14:42:39 CET,14:42:39.051,14:42:39.034,14:42:39.045,33 W 477655 7463513,8.42,5.23,50
67.28739,14.48136,158,5.06,2025-03-01T13:42:40.000Z,gps,67.28735,14.48123,194,9.94,2.34,224.9,gps [GPS],00:00:01,2.7,0.0,,,,false,31 / 65,706,956.1,1,0.8,0.6,0.5,-,-,Ship,14:42:40 CET,14:42:40.054,14:42:40.037,14:42:40.045,33 W 477653 7463511,8.42,5.23,50
67.28738,14.48132,158,5.06,2025-03-01T13:42:41.000Z,gps,67.28733,14.48119,193,9.94,2.36,220.4,gps [GPS],00:00:01,2.8,0.0,,,,false,31 / 65,707,958.9,1,0.8,0.6,0.5,-,-,Ship,14:42:41 CET,14:42:41.051,14:42:41.034,14:42:41.049,33 W 477651 7463510,8.50,5.28,50
67.28736,14.48127,157,5.06,2025-03-01T13:42:42.000Z,gps,67.28731,14.48114,192,9.94,2.46,213.7,gps [GPS],00:00:01,2.8,0.0,,,,false,31 / 65,708,961.7,1,0.8,0.6,0.5,-,-,Ship,14:42:42 CET,14:42:42.055,14:42:42.041,14:42:42.051,33 W 477649 7463508,8.86,5.50,50
67.28734,14.48123,156,5.06,2025-03-01T13:42:43.000Z,gps,67.28729,14.48110,192,9.94,2.72,218.8,gps [GPS],00:00:01,2.8,0.0,,,,false,31 / 65,709,964.5,1,0.8,0.6,0.5,-,-,Ship,14:42:43 CET,14:42:43.055,14:42:43.038,14:42:43.060,33 W 477647 7463505,9.79,6.08,50
67.28732,14.48118,156,5.06,2025-03-01T13:42:44.000Z,gps,67.28727,14.48104,192,9.94,3.05,226.9,gps [GPS],00:00:01,3.0,0.0,,,,false,31 / 65,710,967.5,1,0.8,0.6,0.5,-,-,Ship,14:42:44 CET,14:42:44.053,14:42:44.036,14:42:44.046,33 W 477645 7463503,10.98,6.82,50
67.28730,14.48113,155,5.06,2025-03-01T13:42:45.000Z,gps,67.28725,14.48098,191,9.94,2.63,238.4,gps [GPS],00:00:01,3.0,0.0,,,,false,31 / 65,711,970.5,1,0.8,0.6,0.5,-,-,Ship,14:42:45 CET,14:42:45.047,14:42:45.030,14:42:45.042,33 W 477643 7463501,9.47,5.88,50
67.28729,14.48107,156,5.06,2025-03-01T13:42:46.000Z,gps,67.28724,14.48092,191,9.94,2.13,243.6,gps [GPS],00:00:01,2.9,0.0,,,,false,31 / 65,712,973.4,1,0.8,0.6,0.5,-,-,Ship,14:42:46 CET,14:42:46.050,14:42:46.034,14:42:46.054,33 W 477640 7463500,7.67,4.76,50
67.28727,14.48102,156,5.06,2025-03-01T13:42:47.000Z,gps,67.28723,14.48086,191,9.94,2.29,245.2,gps [GPS],00:00:01,2.8,0.0,,,,false,31 / 65,713,976.3,1,0.8,0.6,0.5,-,-,Ship,14:42:47 CET,14:42:47.053,14:42:47.036,14:42:47.049,33 W 477638 7463498,8.24,5.12,50
67.28726,14.48096,156,5.06,2025-03-01T13:42:48.000Z,gps,67.28723,14.48079,191,9.94,2.49,252.8,gps [GPS],00:00:01,2.8,0.0,,,,false,31 / 65,714,979.0,1,0.8,0.6,0.5,-,-,Ship,14:42:48 CET,14:42:48.051,14:42:48.034,14:42:48.057,33 W 477636 7463497,8.96,5.57,50
